sat_id,timestamp,modelled_x,modelled_y,modelled_z,modelled_clock,broadcast_x,broadcast_y,broadcast_z,broadcast_clock,X_Error,Y_Error,Z_Error,Clock_Error,Position_Error_Magnitude,a,e,i,RAAN,omega,M
G01,2024-01-02 00:00:00,13889331.325402036,-7990459.6386911655,20762955.830093794,1.6186260941921238,13889335.151962526,-7990458.922632406,20762960.80573791,4.001944349962289,3.826560489833355,0.7160587599501014,4.975644115358591,2.3833182557701655,6.317621363516299,26563965.24244802,0.01305886858609,0.9903443346053,-1.610355230628,0.9985007275632,0.2381286788782
G02,2024-01-01 00:00:00,15274898.839343201,-1002504.4538811983,22211452.496801298,-1.6294427518285453,15274902.289178867,-1002504.175086797,22211452.940364104,0.2793774286211324,3.449835665524006,0.27879440132528543,0.4435628056526184,1.9088201804496776,3.4893896887407414,26562764.59547794,0.0163060124032,0.967406934828,-1.71315936289,-1.27484844994,2.82834734016
G02,2024-01-01 02:00:00,19225191.531831007,14667938.949006882,11753214.84204541,-3.714973020760539,19225192.656406067,14667937.469700579,11753212.903306805,-1.4548983253389909,1.1245750598609447,-1.4793063029646873,-1.9387386050075293,2.2600746954215483,2.685465244943386,26562735.261917274,0.0163074700395,0.967408501613,-1.71321666978,-1.27481166925,-2.40483736043
G02,2024-01-01 04:00:00,17826782.915661383,16789007.990468524,-10067230.796226157,6.909348310465903,17826784.941323623,16789011.8091807,-10067229.533421045,2.9757431915128763,2.025662239640951,3.8187121748924255,1.2628051117062569,-3.933605118953027,4.503392824741173,26562726.847168405,0.01630745991133,0.9674084547995,-1.713274019094,-1.274784491159,-1.354826387603
G02,2024-01-01 06:00:00,1333432.9664950657,14783985.269908264,-21528768.23425076,5.357526385524931,1333432.3380004005,14783982.633303614,-21528768.339303497,6.74323141443437,-0.6284946652594954,-2.6366046499460936,-0.10505273565649986,1.385705028909439,2.712512802116503,26562646.69103322,0.01630493509583,0.9674102644292,-1.713333829037,-1.274589507586,-0.3049791782126
G02,2024-01-01 07:59:44,-15170319.253237423,18645566.308853686,-10540573.123673609,-2.5842522424360217,-15170317.437189272,18645566.16349264,-10540571.611772195,5.479356198644562,1.816048150882125,-0.1453610472381115,1.5119014140218496,8.063608441080584,2.3674895155201456,26562690.317814074,0.01630701904651,0.9674113308965,-1.7133929675,-1.274545456197,0.742686309763
G02,2024-01-01 08:00:00,-15191545.726968488,18654559.92532103,-10495736.75240011,-3.2020056083463366,-15191542.902361086,18654560.74830732,-10495737.473283462,-2.9847174794832454,2.824607402086258,0.822986289858818,-0.7208833526819944,0.21728812886309123,3.029089998232158,26562690.33748136,0.01630702055991,0.967411339674,-1.713393113792,-1.274545532269,0.7450198016137
G02,2024-01-01 09:59:44,-17259622.676027045,16777148.09167593,11473442.636644801,-3.9908198709779037,-17259625.60732458,16777148.270144239,11473443.069691196,2.9210121723428872,-2.9312975369393826,0.17846830934286118,0.43304639495909214,6.911832043320791,2.968481997198847,26562694.151625555,0.01630717224907,0.9674143225639,-1.713450995609,-1.274536902515,1.792718449554
G02,2024-01-01 12:00:00,-15293470.885678839,693692.6737199847,22212958.624395475,14.138707354805607,-15293470.434126237,693692.7488612747,22212960.502878558,4.316469440721787,0.45155260153114796,0.07514128996990621,1.8784830830991268,-9.822237914083821,1.9334540746802056,26562762.15758688,0.01630457153078,0.967414999895,-1.713507091202,-1.274387544431,2.844940494322
G02,2024-01-01 14:00:00,-19301674.28443047,-14807952.312170286,11437092.07318156,-13.400983192439671,-19301674.41948688,-14807948.84976768,11437089.408078626,-9.058483829879767,-0.13505640998482704,3.462402606382966,-2.6651029344648123,4.342499362559904,4.371412322563327,26562738.210981708,0.01630571810529,0.9674164701277,-1.713563457436,-1.274347425365,-2.388249152392
G02,2024-01-01 16:00:00,-17679483.982184976,-16733866.682604164,-10394946.207081879,0.7851398855110892,-17679481.132688604,-16733869.672480619,-10394948.064945906,1.5130274235638992,2.8494963720440865,-2.9898764546960592,-1.8578640278428793,0.72788753805281,4.5288684607295515,26562733.158196434,0.0163057371974,0.967416079529,-1.71362063852,-1.27433206765,-1.33822772262
G02,2024-01-01 18:00:00,-1007100.0576153033,-14802944.057174137,-21530907.50342773,-18.277169649310494,-1007098.9688498543,-14802944.139825402,-21530906.2936142,-19.43827813678613,1.0887654490070418,-0.08265126496553421,1.2098135277628899,-1.1611084874756372,1.6296902179586146,26562656.364021234,0.01630322251003,0.9674175482983,-1.713679591188,-1.274150544387,-0.2883690161613
G02,2024-01-01 20:00:00,15335871.56769376,-18725728.417647354,-10166658.878142806,3.0417359153777745,15335871.34584858,-18725729.303651616,-10166659.873719424,4.3397990080545545,-0.22184517979621887,-0.8860042616724968,-0.9955766182392836,1.29806309267678,1.3510705526675544,26562697.76916932,0.01630518748425,0.9674175424466,-1.713738195686,-1.274104989118,0.7616269047034
G02,2024-01-01 22:00:00,17196098.251646582,-16603097.732354924,11834730.342313252,4.634742119263083,17196100.55363374,-16603099.635454465,11834729.267489247,5.938976023517234,2.3019871562719345,-1.9030995406210423,-1.0748240053653717,1.3042339042541506,3.1742998238450366,26562700.06945856,0.01630537037272,0.9674191458048,-1.71379594584,-1.274101583445,1.811663497617
G02,2024-01-02 00:00:00,15314626.204057023,-385279.2066060573,22208237.302264545,8.620170300081577,15314625.452660987,-385277.1642811422,22208236.017662074,6.723260715536997,-0.7513960357755423,2.042324915120844,-1.2846024706959724,-1.8969095845445807,2.527031968381239,26562757.4587078,0.01630307186861,0.9674187361878,-1.713852413015,-1.273982226885,2.861582937124
G03,2024-01-01 00:00:00,24348990.006736897,-8377061.123581964,6118792.041272166,3.3102585007831298,24348991.208014276,-8377062.070525762,6118795.429783958,-3.5529620051123185,1.2012773789465427,-0.9469437981024384,3.3885117918252945,-6.863220505895448,3.7177657351253877,26558969.980107047,0.005069985403679,0.9823871281842,-0.5805219225997,1.101584701424,-0.8125530784629
G03,2024-01-01 02:00:00,15303511.71099734,2428407.922413585,21409161.58907756,6.230898821899238,15303512.294384839,2428408.4576957664,21409159.575864475,2.779497309269277,0.5833874996751547,0.5352821815758944,-2.0132130831480026,-3.4514015126299613,2.1633064754787203,26558968.52532469,0.005069865728728,0.9823861816762,-0.5805812848895,1.101555807329,0.2377369664703
G03,2024-01-01 04:00:00,9359571.502599278,19834723.386417795,14913081.857737437,19.455428350670303,9359572.706012502,19834721.692876246,14913082.997135364,12.806718703000165,1.2034132238477468,-1.6935415491461754,1.1393979266285896,-6.648709647670138,2.369496571261833,26558966.736355968,0.00506975164171,0.982385432662,-0.580640717399,1.10155352957,1.28800084565
G03,2024-01-01 06:00:00,8161103.161680532,24480745.090402875,-6667950.961036518,8.00859661213418,8161099.457124162,24480749.344857715,-6667950.245380651,12.71512433721096,-3.7045563692227006,4.254454839974642,0.715655867010355,4.70652772507678,5.6865004350759065,26558957.41788173,0.005069923470728,0.9823858013175,-0.5806994096727,1.101464554888,2.338351304712
G03,2024-01-01 08:00:00,-2486624.7555773775,15419153.68514392,-21642520.52825856,1.1647712022859007,-2486624.728582928,15419153.88333252,-21642525.804022063,-0.2623726562287593,0.02699444955214858,0.19818860106170177,-5.275763504207134,-1.42714385851466,5.279553766581164,26558970.530556604,0.00506923883222,0.9823855511586,-0.58075744217,1.101478192211,-2.894586206608
G03,2024-01-01 10:00:00,-19664393.64120582,9590897.609254286,-15121909.810523126,1.9511331694422251,-19664391.525783964,9590898.814895596,-15121910.414269887,1.2530092363220124,2.1154218576848507,1.2056413106620312,-0.6037467606365681,-0.6981239331202127,2.508603347866066,26558967.424405,0.00506923312787,0.9823861026787,-0.5808156692354,1.101525150418,-1.844372066643
G03,2024-01-01 12:00:00,-24272820.26140358,8298139.261316564,6508806.317145169,11.570101300698335,-24272821.906493403,8298138.396790663,6508807.08979012,9.991283480985885,-1.6450898237526417,-0.8645259011536837,0.7726449510082603,-1.5788178197124498,2.0126365251328027,26558956.356283765,0.005069214501418,0.982386060254,-0.5808738231549,1.101639777364,-0.7942248434755
G03,2024-01-01 13:59:44,-15149265.444890443,-2693232.000556155,21487697.19000077,-7.309114274978696,-15149263.003203142,-2693232.9406445296,21487701.600589514,-13.49787375380403,2.441687300801277,-0.9400883745402098,4.4105887450277805,-6.188759478825333,5.128244934147121,26558955.294685826,0.005069151171483,0.9823864918149,-0.5809327173109,1.101621504055,0.2537215993802
G03,2024-01-01 14:00:00,-15127017.568627687,-2731375.964872212,21498657.607384082,-3.898533959257972,-15127017.986354876,-2731374.5496204225,21498654.827855814,-2.905670130519621,-0.4177271891385317,1.4152517896145582,-2.7795282676815987,0.9928638287383511,3.146936768254783,26558955.432305902,0.005069142556749,0.9823864874261,-0.5809328723802,1.101622441785,0.2560545294704
G03,2024-01-01 15:59:44,-9332252.522446545,-20044797.995452456,14650692.82656455,10.188315726128446,-9332248.603106298,-20044796.571104728,14650695.516983893,12.01181849092632,3.9193402472883463,1.4243477284908295,2.690419342368841,1.8235027647978743,4.962695906809488,26558950.65512056,0.005068941391073,0.9823867697693,-0.5809917124083,1.101596416472,1.304008576574
G03,2024-01-01 18:00:00,-8082912.343223425,-24400455.427901845,-7053233.557884767,11.171984259782347,-8082909.686851326,-24400455.20657111,-7053231.55100696,8.770733023038227,2.6563720982521772,0.22133073583245277,2.006877806968987,-2.4012512367441197,3.336593854681966,26558946.68396948,0.005069074919447,0.9823879518071,-0.581050416385,1.101562206133,2.356638222504
G03,2024-01-01 20:00:00,2784858.6413541306,-15245100.786896536,-21728536.91280919,-4.675301631228136,2784858.247631659,-15245098.99361208,-21728536.25010459,3.3210748665609118,-0.393722471781075,1.7932844553142786,0.662704598158598,7.996376497789047,1.951938499768314,26558959.06923004,0.0050684051821,0.982388528197,-0.581107546262,1.10155489154,-2.87627881089
G03,2024-01-01 22:00:00,19902671.236935712,-9560906.164679548,-14821986.876865387,-14.608212813733692,19902669.760002553,-9560907.848646939,-14821989.70968897,-13.543115943903572,-1.4769331589341164,-1.6839673910290003,-2.832823583856225,1.0650968698301195,3.611366387845486,26558969.822831325,0.005067839287221,0.9823887300795,-0.581164651269,1.101511472134,-1.825975571898
G03,2024-01-02 00:00:00,24191790.248051483,-8215584.489556877,6896613.6325889565,-1.0523531702149767,24191789.905314922,-8215583.751142476,6896612.0861089835,-0.44888134328288337,-0.3427365608513355,0.7384144011884928,-1.5464799730107188,0.6034718269320933,1.7476625775446457,26558956.1203754,0.005067787249573,0.9823878976792,-0.5812224599399,1.101652359923,-0.7758553893083
G04,2024-01-01 00:00:00,20829738.319988616,105655.3065363393,-16544284.173661582,-9.444314176976324,20829738.55128518,105661.12051277794,-16544283.857986562,-5.305565599614344,0.23129656538367271,5.813976438643294,0.3156750202178955,4.13874857736198,5.827132300595827,26559623.21979361,0.002774130436592,0.9642186892015,0.498795904623,-3.024784157236,2.161488729447
G04,2024-01-01 02:00:00,25939029.094082214,4474525.488092544,4058201.865757746,7.730763780060441,25939029.696289606,4474526.237736657,4058201.249173619,2.9772889910758673,0.6022073924541473,0.7496441137045622,-0.6165841273032129,-4.753474788984573,1.1422766857379987,26559611.95493613,0.002774834050797,0.964218484393,0.4987392355653,-3.024745546439,-3.071513084437
G04,2024-01-01 04:00:00,14275983.58145768,8869418.779217424,20607197.158107676,-12.055855496109901,14275986.538501661,8869420.856305065,20607198.35887906,-7.2790809602642526,2.957043981179595,2.077087640762329,1.2007713839411736,4.776774535845648,3.8079199165069224,26559623.141159944,0.002774512162432,0.9642182634924,0.498682686467,-3.024948829146,-2.021086822813
G04,2024-01-01 06:00:00,-10292.077431392981,20764011.900796294,16494509.062261945,-9.836129861400304,-10290.637742976192,20764015.163347926,16494508.782954566,-9.225124134226274,1.4396884167890676,3.2625516317784786,-0.2793073784559965,0.6110057271740299,3.577004123441429,26559588.147372704,0.002774118212983,0.9642178114507,0.4986263114559,-3.024309008758,-0.971503776929
G04,2024-01-01 08:00:00,-4478061.140358804,25756977.36285455,-4247360.3848837,-17.25263623366846,-4478060.219081262,25756979.83770783,-4247360.531557189,-18.570931111068948,0.921277541667223,2.474853277206421,-0.14667348936200142,-1.3182948774004863,2.644837266253141,26559605.074136,0.002775052562356,0.9642167815564,0.4985695443827,-3.024331741042,0.07874354640763
G04,2024-01-01 10:00:00,-9083162.860973822,13894996.257083388,-20692360.55688878,17.07495344713539,-9083164.975218274,13894996.038266445,-20692362.49442857,10.988634891152433,-2.1142444517463446,-0.21881694346666336,-1.9375397898256779,-6.086318555982956,2.87610342193149,26559602.93125837,0.002775138593279,0.9642159637852,0.4985118439679,-3.024447313033,1.129083168172
G04,2024-01-01 10:14:40,-10268303.122082861,11854494.867262794,-21406749.51662243,-3.64291662125266,-10268303.80931944,11854492.209981138,-21406751.450978678,-3.5954455278429407,-0.6872365791350603,-2.657281655818224,-1.9343562461435795,0.047471093409719334,3.3578525877477086,26559599.884047583,0.002775086672045,0.964215895028,0.4985047678331,-3.024501847693,1.257498616025
G04,2024-01-01 12:00:00,-21033983.53118848,-269097.4946327315,-16283691.548316857,5.6231104285540345,-21033980.00510817,-269098.1210016792,-16283692.53627162,1.413333622815575,3.526080310344696,-0.6263689477345906,-0.9879547636955976,-4.20977680573846,3.715055185161522,26559615.670569807,0.002774761640467,0.9642157224037,0.4984539445961,-3.024220834297,2.179081875895
G04,2024-01-01 14:00:00,-25869879.23834663,-4505822.823252548,4445850.841480752,3.1303691300253975,-25869879.886514567,-4505821.610245772,4445851.566175868,-0.02012911317255131,-0.6481679379940033,1.2130067767575383,0.7246951153501868,-3.1504982431979487,1.5545707209759005,26559603.737302177,0.002775486093014,0.9642159828031,0.4983965177469,-3.024187198884,-3.053913095921
G04,2024-01-01 16:00:00,-13988122.256442402,-9026839.967794023,20734354.941707786,-9.045084612105757,-13988121.486277841,-9026840.879602414,20734353.458063196,-9.600259275445062,0.7701645605266094,-0.9118083901703358,-1.4836445897817612,-0.5551746633393044,1.9041400314748007,26559609.694102585,0.002775406232104,0.9642160676523,0.4983394376093,-3.024342917736,-2.003532736278
G04,2024-01-01 18:00:00,174458.07624723378,-20967912.440685414,16231808.083644181,-16.22316347789204,174459.4300912344,-20967911.52250479,16231808.267581115,-11.323744937538189,1.3538440006086603,0.9181806221604347,0.18393693305552006,4.899418540353851,1.6461415577758969,26559576.86286684,0.002774962922558,0.96421618176,0.49828235162,-3.023746765453,-0.953904647146
G04,2024-01-01 20:00:00,4512088.52940394,-25683939.690570578,-4636356.191625449,-15.492724617972794,4512087.306051362,-25683938.30136984,-4636354.027796712,-9.04157678061873,-1.2233525775372982,1.3892007395625114,2.163828737102449,6.451147837354064,2.847564753834153,26559589.70047178,0.002775711123832,0.964216020839,0.4982251646894,-3.023730171573,0.0963042643506
G04,2024-01-01 22:00:00,9243953.63200618,-13605772.400228133,-20814474.613124352,-6.025070573514573,9243951.570007134,-13605770.091502797,-20814473.806548767,-6.504013314740592,-2.0619990453124046,2.3087253365665674,0.8065755851566792,-0.4789427412260192,3.1988461852900207,26559585.827562377,0.002775704255328,0.9642160223019,0.498168026035,-3.023851587922,1.14665000989
G04,2024-01-02 00:00:00,21235924.050997738,428963.1826330557,-16017695.533337235,0.856727190670004,21235922.1884375,428966.68629066925,-16017695.702391203,3.297173637312713,-1.8625602386891842,3.5036576135316864,-0.16905396804213524,2.440446446642709,3.9715647495307507,26559598.547203586,0.002775389468297,0.9642154239684,0.4981111390026,-3.0236260791,2.196649294003
G05,2024-01-01 00:00:00,-21108096.355413716,-429092.910366705,-16349968.171289539,-3.022691493342365,-21108094.67697867,-429092.13051929185,-16349969.991721107,-7.156504626625833,1.6784350462257862,0.7798474131268449,-1.8204315677285194,-4.133813133283468,2.5960118036985316,26561456.63133972,0.00579228426795,0.969354011497,-0.629925507314,1.23519629678,2.73882580624
G05,2024-01-01 02:00:00,-8720717.992090872,-13983058.26179049,-20987751.110451847,19.061573962733135,-8720717.37366612,-13983058.57789747,-20987750.743395504,15.707541579591725,0.6184247508645058,-0.3161069806665182,0.36705634370446205,-3.3540323831414103,0.7855591353689528,26561483.36913037,0.005790898343548,0.9693533956084,-0.6299845609285,1.235180510432,-2.494229256397
G05,2024-01-01 04:00:00,-3785112.7996134795,-25832174.52704157,-4785285.719006943,8.407789256688009,-3785113.462140342,-25832174.33379423,-4785283.30060952,9.237964013629622,-0.6625268626958132,0.19324734061956406,2.4183974228799343,0.8301747569416129,2.5149418429543053,26561464.29880552,0.005791207309812,0.9693528748096,-0.6300431961481,1.235342334041,-1.444277269888
G05,2024-01-01 06:00:00,326586.83647839574,-20888410.59592756,16172855.715977754,2.0640988433608705,326584.8853881415,-20888409.763993703,16172855.602494387,7.270202890261674,-1.9510902542388067,0.831933856010437,-0.1134833674877882,5.206104046900804,2.124087002845791,26561464.003906146,0.005791258998215,0.9693517527514,-0.6301034786133,1.235351366097,-0.3941707216956
G05,2024-01-01 08:00:00,14267577.562335301,-8334446.8381233765,20640772.003534943,1.2205348922509431,14267578.520683777,-8334444.946631255,20640771.77662286,-1.076185094820239,0.9583484753966331,1.8914921218529344,-0.22691208124160767,-2.296719987071182,2.1325251088651136,26561452.424102463,0.005790675291792,0.9693516576617,-0.6301641268082,1.235335911831,0.6559609682073
G05,2024-01-01 09:59:44,26027561.089391805,-3447532.629118062,4161876.539922613,9.041494817261839,26027561.460709758,-3447533.8456104454,4161876.168247355,13.619098315910769,0.37131795287132263,-1.216492383275181,-0.37167525803670287,4.57760349864893,1.3250936714541086,26561457.65369524,0.005790774477646,0.9693523247524,-0.630224792558,1.235381045779,1.703699186618
G05,2024-01-01 10:00:00,26036373.082334504,-3443827.099880275,4111787.690887915,-5.371419776745792,26036375.29500445,-3443824.465616435,4111785.851144883,-1.9606933203492924,2.2126699462532997,2.6342638400383294,-1.8397430321201682,3.410726456396499,3.9012701385857373,26561457.69300827,0.005790770752355,0.9693523159748,-0.6302249286094,1.235380127067,1.706033648384
G05,2024-01-01 11:59:44,20934060.48854752,549327.6259813126,-16570014.948812092,-4.68547985914681,20934062.880960766,549326.0739254849,-16570016.986658571,-0.2811580856957227,2.3924132473766804,-1.5520558276912197,-2.037846479564905,4.404321773451087,3.5050444665893736,26561458.81365672,0.00579066073988,0.969353379516,-0.630283511164,1.23537821796,2.75381779803
G05,2024-01-01 14:00:00,8564187.410093443,14252179.24041549,-20868753.92043219,0.9058891250222069,8564185.785041798,14252181.244849527,-20868752.732010446,1.5287125520655656,-1.6250516455620527,2.004434037953615,1.1884217448532581,0.6228234270433587,2.840932048974602,26561487.910613567,0.005789159564301,0.9693538637422,-0.6303426042767,1.235349143925,-2.476890416314
G05,2024-01-01 16:00:00,3761395.117377436,25899696.20920121,-4409642.439141725,11.574260174622246,3761392.4048973788,25899697.714071684,-4409641.206854809,6.3120376321656835,-2.712480057030916,1.5048704743385315,1.23228691611439,-5.262222542456563,3.3377708501263283,26561471.710675742,0.005789335817099,0.9693544474465,-0.6304011224628,1.235492233405,-1.426920544168
G05,2024-01-01 18:00:00,-472511.84455571935,20684336.52094027,16427949.397773983,5.705538932609337,-472511.7005354762,20684339.45451065,16427951.478171404,5.728207155730897,0.14402024314040318,2.9335703812539577,2.0803974214941263,0.022668223121559805,3.599254151010195,26561472.02523169,0.005789442453533,0.9693546186079,-0.630460960201,1.23550219734,-0.3768163863836
G05,2024-01-01 20:00:00,-14540428.771156168,8177211.019736405,20515061.474979453,-6.2662735710019355,-14540430.778221963,8177212.0225407,20515060.077348113,-4.273169252485261,-2.0070657953619957,1.0028042942285538,-1.3976313397288322,1.9931043185166741,2.6433506996286966,26561453.702013247,0.0057885349961,0.9693552008493,-0.6305204526906,1.235460404696,0.6733396479391
G05,2024-01-01 22:00:00,-26098625.122043308,3421587.0719087296,3735503.068961677,-11.654142664954499,-26098625.84531536,3421585.1212838124,3735500.1713214605,-4.793624917358072,-0.7232720516622066,-1.9506249171681702,-2.897640216629952,6.860517747596427,3.5671247319408756,26561455.569722727,0.005788466078229,0.9693554758779,-0.6305804440352,1.235483385676,1.723432522237
G05,2024-01-02 00:00:00,-20704144.154562104,-711682.7654888808,-16852012.136866223,8.237984207858597,-20704142.864322595,-711683.7967450577,-16852011.506702367,5.755142412182764,1.2902395091950893,-1.0312561768805608,0.6301638558506966,-2.4828417956758333,1.767855700746787,26561451.893273383,0.005788572714664,0.9693561751527,-0.6306391304568,1.235455048953,2.77357629438
G06,2024-01-01 00:00:00,-3890756.5753791784,-25088903.24248989,-7544922.212972534,2.923284780400307,-3890757.2981703896,-25088905.199334115,-7544921.730111404,6.432676006088276,-0.7227912112139165,-1.956844225525856,0.4828611295670271,3.5093912256879696,2.1412195890260097,26558964.809736274,0.003085619304329,0.9894616405575,-1.61805624352,-0.8263669589179,0.4757050374242
G06,2024-01-01 02:00:00,-997526.893709904,-22293255.242333733,14394887.634991396,-3.009247578445711,-997529.969783037,-22293256.286618825,14394884.701426283,-3.5377110170314165,-3.0760731329210103,-1.0442850925028324,-2.9335651136934757,-0.5284634385857054,4.3770494113936556,26558946.0155557,0.003085009520873,0.9894626338789,-1.618112663882,-0.8266135747219,1.52621090081
G06,2024-01-01 03:59:44,11724507.050648829,-9603794.413799113,21894269.886740554,-15.867691424540487,11724507.122300908,-9603792.206459455,21894268.875624847,-14.274810381515373,0.07165207900106907,2.207339657470584,-1.0111157074570656,1.5928810430251144,2.428958080686847,26558991.487264656,0.003083933610469,0.9894635262589,-1.618169321236,-0.8259373320623,2.573459501021
G06,2024-01-01 04:00:00,11761491.325895267,-9579858.495587714,21885042.97187357,1.9046340733915497,11761488.196607955,-9579857.834009266,21885042.09940216,-1.8645540601582693,-3.129287311807275,0.6615784484893084,-0.8724714107811451,-3.769188133549819,3.3153177051338476,26558991.428308144,0.00308393943124,0.989463539425,-1.61816945436,-0.825938881293,2.57579496781
G06,2024-01-01 05:59:44,25223515.934457235,-3979025.330540972,7562044.716215277,4.900775688893163,25223521.173947442,-3979023.7701427136,7562047.098048289,5.607849955692532,5.239490207284689,1.5603982582688332,2.381833012215793,0.7070742667993688,5.9632397951718765,26558968.30907187,0.003085137694143,0.9894653183336,-1.618225928851,-0.825939694675,-2.659465345818
G06,2024-01-01 08:00:00,22325576.597193103,-1153746.616182646,-14345271.50838484,15.972525473132164,22325574.953388095,-1153749.277332454,-14345272.865840979,16.23751062308384,-1.6438050083816051,-2.6611498079728335,-1.35745613835752,0.2649851499516753,3.4097654426102113,26558972.47678057,0.00308485038113,0.989466956802,-1.61828236969,-0.825966921043,-1.60684596957
G06,2024-01-01 10:00:00,9540057.976840995,11711498.167105468,-21760532.05627624,-8.589812893790945,9540057.802746858,11711500.56068276,-21760530.198003557,-10.774162863323356,-0.17409413680434227,2.393577292561531,1.8582726828753948,-2.184349969532411,3.0352427230547403,26558938.505739305,0.003084302297793,0.9894687518023,-1.618338614505,-0.8254209512386,-0.5571325557444
